0 0 0 0 0
10 0 0 0 0
20 0 0 0 0
30 0 0 0 0
40 0 0 0 0
50 0 0 0 0
60 0 0 0 0
70 0 0 0 0
80 0 0 0 0
90 0 0 0 0
100 4.6038e-06 4.6038e-06 0 0
110 0 0 4.6037e-06 4.6037e-06
120 0 0 1.38111e-05 7.97384e-06
130 1.84152e-05 9.2076e-06 4.6037e-06 4.6037e-06
140 3.68304e-05 1.30215e-05 2.76222e-05 1.12767e-05
150 6.44532e-05 1.72258e-05 5.06407e-05 1.52687e-05
160 5.06418e-05 1.52691e-05 6.44519e-05 1.72255e-05
170 7.82646e-05 1.89819e-05 0.0001243 2.39215e-05
180 7.82646e-05 1.8982e-05 0.0001243 2.39215e-05
190 0.000110491 2.25539e-05 0.000128904 2.43605e-05
200 0.000147322 2.6043e-05 0.000119696 2.34744e-05
210 0.000165737 2.76228e-05 0.00021177 3.12238e-05
220 0.000197963 3.01891e-05 0.00021177 3.12238e-05
230 0.000174944 2.83797e-05 0.00021177 3.12238e-05
240 0.000174944 2.83797e-05 0.000179544 2.87501e-05
250 0.000188756 2.94787e-05 0.000188752 2.94781e-05
260 0.000248605 3.38309e-05 0.000225581 3.22259e-05
270 0.000234794 3.28777e-05 0.000207167 3.08826e-05
280 0.000244001 3.35162e-05 0.000276222 3.56601e-05
290 0.000285436 3.62504e-05 0.000280826 3.59561e-05
300 0.00032687 3.87923e-05 0.000280826 3.59561e-05
310 0.000317662 3.8242e-05 0.000257807 3.4451e-05
320 0.000239398 3.31985e-05 0.000294637 3.68296e-05
330 0.000303851 3.74014e-05 0.000290033 3.65408e-05
340 0.000299247 3.7117e-05 0.000340674 3.96026e-05
350 0.000322266 3.85182e-05 0.000234789 3.2877e-05
360 0.000313058 3.79639e-05 0.000345278 3.98692e-05
370 0.0003637 4.09195e-05 0.000267015 3.50608e-05
380 0.000322266 3.85182e-05 0.000276222 3.56601e-05
390 0.000257813 3.44517e-05 0.000290033 3.65408e-05
400 0.0003637 4.09195e-05 0.000303844 3.74007e-05
410 0.000317662 3.8242e-05 0.000262411 3.47572e-05
420 0.000303851 3.74015e-05 0.000322259 3.85173e-05
430 0.000308455 3.76837e-05 0.00021177 3.12238e-05
440 0.000290039 3.65415e-05 0.000253204 3.4142e-05
450 0.000271624 3.53624e-05 0.000313052 3.79631e-05
460 0.000299247 3.7117e-05 0.000253204 3.4142e-05
470 0.000359096 4.06597e-05 0.00028543 3.62496e-05
480 0.000308455 3.76837e-05 0.000239393 3.31978e-05
490 0.000271624 3.53625e-05 0.000276222 3.56601e-05
500 0.000276228 3.56609e-05 0.000290033 3.65408e-05
510 0.000308455 3.76837e-05 0.000257807 3.4451e-05
520 0.000276228 3.56609e-05 0.000267015 3.50608e-05
530 0.000262417 3.47579e-05 0.000303844 3.74007e-05
540 0.000262417 3.47579e-05 0.000253204 3.4142e-05
550 0.000290039 3.65415e-05 0.000303844 3.74007e-05
560 0.000303851 3.74014e-05 0.000400522 4.29405e-05
570 0.000331474 3.90645e-05 0.000303844 3.74007e-05
580 0.000299247 3.7117e-05 0.000303844 3.74007e-05
590 0.000276228 3.56609e-05 0.000345278 3.98692e-05
600 0.000308455 3.76837e-05 0.000294637 3.68296e-05
610 0.000382115 4.19426e-05 0.000294637 3.68296e-05
620 0.000303851 3.74014e-05 0.000345278 3.98692e-05
630 0.000359096 4.06597e-05 0.00033607 3.93341e-05
640 0.000349889 4.0135e-05 0.000391315 4.2444e-05
650 0.000290039 3.65415e-05 0.000382107 4.19417e-05
660 0.000336077 3.93349e-05 0.0002486 3.38302e-05
670 0.000257813 3.44517e-05 0.000280826 3.59561e-05
680 0.000391323 4.24449e-05 0.000345278 3.98692e-05
690 0.000294643 3.68304e-05 0.000257807 3.4451e-05
700 0.000331474 3.90645e-05 0.000294637 3.68296e-05
710 0.000290039 3.65415e-05 0.000308448 3.76829e-05
720 0.000322266 3.85182e-05 0.000257807 3.4451e-05
730 0.00032687 3.87923e-05 0.000359089 4.06588e-05
740 0.000322266 3.85182e-05 0.000271618 3.53617e-05
750 0.000372908 4.14342e-05 0.000234789 3.2877e-05
760 0.000308455 3.76837e-05 0.000331467 3.90637e-05
770 0.000359096 4.06597e-05 0.000326863 3.87915e-05
780 0.000349889 4.0135e-05 0.000294637 3.68296e-05
790 0.000285436 3.62504e-05 0.00033607 3.93341e-05
800 0.000244001 3.35162e-05 0.000345278 3.98692e-05
810 0.000234794 3.28777e-05 0.000349881 4.01342e-05
820 0.000359097 4.06597e-05 0.000345278 3.98692e-05
830 0.000276228 3.56609e-05 0.000354485 4.03973e-05
840 0.000299247 3.7117e-05 0.000382107 4.19417e-05
850 0.000340681 3.96034e-05 0.0003729 4.14333e-05
860 0.00032687 3.87923e-05 0.000294637 3.68296e-05
870 0.000308455 3.76837e-05 0.00033607 3.93341e-05
880 0.000382115 4.19426e-05 0.000359089 4.06588e-05
890 0.000372908 4.14342e-05 0.000280826 3.59561e-05
900 0.000253209 3.41427e-05 0.000368296 4.11768e-05
910 0.000331474 3.90645e-05 0.000368296 4.11768e-05
920 0.000322266 3.85182e-05 0.000409729 4.34312e-05
930 0.000308455 3.76837e-05 0.00040973 4.34312e-05
940 0.00032687 3.87923e-05 0.000386711 4.21936e-05
950 0.000317662 3.8242e-05 0.000285429 3.62496e-05
960 0.00032687 3.87923e-05 0.000405126 4.31866e-05
970 0.000276228 3.56609e-05 0.0003729 4.14333e-05
980 0.000331474 3.90645e-05 0.000308448 3.76829e-05
990 0.000308455 3.76837e-05 0.000386711 4.21936e-05
1000 0.000345285 3.98701e-05 0.000405126 4.31866e-05
1010 0.000322266 3.85182e-05 0.000395918 4.2693e-05
1020 0.000359096 4.06597e-05 0.000368296 4.11768e-05
1030 0.000405134 4.31875e-05 0.000313052 3.79631e-05
1040 0.000322266 3.85182e-05 0.000391315 4.2444e-05
1050 0.000331474 3.90645e-05 0.00040973 4.34312e-05
1060 0.00046038 4.6038e-05 0.000395918 4.2693e-05
1070 0.000349889 4.0135e-05 0.000400522 4.29405e-05
1080 0.000382115 4.19426e-05 0.000414333 4.36746e-05
1090 0.000409738 4.34322e-05 0.000418937 4.39165e-05
1100 0.000372908 4.14342e-05 0.000303844 3.74007e-05
1110 0.000354493 4.03982e-05 0.000354485 4.03973e-05
1120 0.00042355 4.41581e-05 0.000446559 4.53412e-05
