0 0 0 3.68296e-05 1.30212e-05
10 0 0 0 0
20 0 0 0 0
30 0 0 0 0
40 4.60379e-06 4.6038e-06 1.38111e-05 7.97384e-06
50 4.60379e-06 4.60379e-06 4.6037e-05 1.45582e-05
60 4.60381e-06 4.60381e-06 9.2074e-05 2.05884e-05
70 9.2076e-06 6.51076e-06 0.000128904 2.43605e-05
80 1.38114e-05 7.97402e-06 0.00016113 2.72359e-05
90 3.68304e-05 1.30215e-05 0.000156526 2.6844e-05
100 7.36608e-05 1.84152e-05 0.00021177 3.12238e-05
110 0.000184152 2.9117e-05 0.000290033 3.65408e-05
120 0.000165737 2.76228e-05 0.000262411 3.47572e-05
130 0.00029004 3.65415e-05 0.000326863 3.87915e-05
140 0.000308455 3.76837e-05 0.000363693 4.09186e-05
150 0.000340681 3.96034e-05 0.000359089 4.06588e-05
160 0.000354493 4.03982e-05 0.000391315 4.2444e-05
170 0.000322266 3.85182e-05 0.000386711 4.21936e-05
180 0.00046038 4.6038e-05 0.000368296 4.11768e-05
190 0.000400531 4.29414e-05 0.00033607 3.9334e-05
200 0.000372908 4.14342e-05 0.000349881 4.01342e-05
210 0.000336077 3.93349e-05 0.000386711 4.21936e-05
220 0.000285436 3.62504e-05 0.000359089 4.06588e-05
230 0.000285436 3.62504e-05 0.000377504 4.16883e-05
240 0.000294643 3.68304e-05 0.000377504 4.16883e-05
250 0.000308455 3.76837e-05 0.000354485 4.03973e-05
260 0.000322266 3.85182e-05 0.000257807 3.4451e-05
270 0.000299247 3.7117e-05 0.00028543 3.62496e-05
280 0.000216379 3.15621e-05 0.000262411 3.47572e-05
290 0.000244001 3.35162e-05 0.000322259 3.85173e-05
300 0.00019336 2.9836e-05 0.000271618 3.53617e-05
310 0.000202567 3.05381e-05 0.000326863 3.87915e-05
320 0.000179548 2.87507e-05 0.000234789 3.2877e-05
330 0.000220982 3.18961e-05 0.000234789 3.2877e-05
340 0.000207171 3.08832e-05 0.0002486 3.38302e-05
350 0.000188756 2.94787e-05 0.000170337 2.80032e-05
360 0.000151925 2.64468e-05 0.000197959 3.01885e-05
370 0.000124303 2.3922e-05 0.000220978 3.18954e-05
380 0.000197963 3.01891e-05 0.000225581 3.22259e-05
390 0.000147322 2.6043e-05 0.000138111 2.52155e-05
400 0.000170341 2.80038e-05 0.00021177 3.12238e-05
410 0.000138114 2.5216e-05 0.000174941 2.83791e-05
420 0.000151925 2.64468e-05 0.000115093 2.30185e-05
430 9.66798e-05 2.10973e-05 0.000202563 3.05375e-05
440 0.000115095 2.3019e-05 0.000170337 2.80032e-05
450 0.000138114 2.52161e-05 0.000133507 2.47917e-05
460 5.98493e-05 1.65992e-05 0.000147318 2.60425e-05
470 0.000101284 2.15937e-05 0.000165733 2.76222e-05
480 7.36608e-05 1.84152e-05 0.000119696 2.34744e-05
490 0.000142718 2.56329e-05 0.000128904 2.43605e-05
500 0.000142718 2.56329e-05 0.000128904 2.43605e-05
510 8.28684e-05 1.95323e-05 0.000105885 2.20786e-05
520 9.66798e-05 2.10973e-05 0.000101281 2.15933e-05
530 0.000105887 2.2079e-05 8.74704e-05 2.00671e-05
540 0.000105887 2.20791e-05 6.90555e-05 1.78301e-05
550 9.66798e-05 2.10973e-05 0.000138111 2.52155e-05
560 7.82646e-05 1.8982e-05 6.44518e-05 1.72255e-05
570 8.28684e-05 1.95323e-05 8.28667e-05 1.95319e-05
580 8.28684e-05 1.95323e-05 6.90556e-05 1.78301e-05
590 6.44532e-05 1.72258e-05 8.28666e-05 1.95319e-05
600 0.000105887 2.2079e-05 9.20741e-05 2.05884e-05
610 5.98494e-05 1.65992e-05 5.98481e-05 1.65989e-05
620 6.44532e-05 1.72258e-05 6.44518e-05 1.72255e-05
630 8.28684e-05 1.95323e-05 0.000110489 2.25534e-05
640 7.36608e-05 1.84152e-05 0.000101281 2.15933e-05
650 7.36608e-05 1.84152e-05 6.44518e-05 1.72255e-05
660 6.44532e-05 1.72258e-05 6.44519e-05 1.72255e-05
670 4.14342e-05 1.38114e-05 0.000119696 2.34744e-05
680 5.06418e-05 1.52691e-05 5.06407e-05 1.52688e-05
690 5.06418e-05 1.52691e-05 9.66777e-05 2.10968e-05
700 6.44532e-05 1.72258e-05 6.44518e-05 1.72255e-05
710 4.6038e-05 1.45585e-05 8.74704e-05 2.00671e-05
720 3.22266e-05 1.21805e-05 6.90555e-05 1.78301e-05
730 5.06418e-05 1.52691e-05 7.8263e-05 1.89816e-05
740 6.9057e-05 1.78304e-05 8.28667e-05 1.95319e-05
750 5.06418e-05 1.52691e-05 5.06407e-05 1.52688e-05
760 4.14342e-05 1.38114e-05 8.74704e-05 2.00671e-05
770 7.82646e-05 1.8982e-05 6.90555e-05 1.78301e-05
780 5.52456e-05 1.5948e-05 6.90555e-05 1.78301e-05
790 8.28684e-05 1.95323e-05 7.36592e-05 1.84148e-05
800 9.20761e-05 2.05888e-05 5.52444e-05 1.59477e-05
810 8.74721e-05 2.00675e-05 6.90555e-05 1.78301e-05
820 9.2076e-05 2.05888e-05 4.14333e-05 1.38111e-05
830 3.68304e-05 1.30215e-05 5.06407e-05 1.52688e-05
840 8.28684e-05 1.95323e-05 6.90556e-05 1.78301e-05
850 3.22266e-05 1.21805e-05 4.6037e-05 1.45582e-05
860 5.98494e-05 1.65992e-05 5.98481e-05 1.65989e-05
870 3.68304e-05 1.30215e-05 5.06407e-05 1.52688e-05
880 3.68304e-05 1.30215e-05 7.8263e-05 1.89816e-05
890 5.52456e-05 1.5948e-05 5.52444e-05 1.59477e-05
900 5.98494e-05 1.65992e-05 6.44518e-05 1.72255e-05
910 6.90569e-05 1.78304e-05 5.98481e-05 1.65989e-05
920 5.98494e-05 1.65992e-05 2.30185e-05 1.02942e-05
930 7.82646e-05 1.8982e-05 5.98481e-05 1.65989e-05
940 4.14342e-05 1.38114e-05 4.6037e-05 1.45582e-05
950 5.52456e-05 1.5948e-05 5.52444e-05 1.59477e-05
