17128 3.68304e-05 1.30215e-05 0.000432748 4.46346e-05
17133 0 0 0 0
17137 0 0 0 0
17148 0 0 0 0
17152 2.3019e-05 1.02944e-05 0.000303844 3.74007e-05
17158 0.000202567 3.05381e-05 0.00168956 8.81943e-05
17162 0.00170801 8.86754e-05 0.00354945 0.00012783
17174 0.00513324 0.000153728 0.00461751 0.0001458
17175 0.00694713 0.000178838 0.00542777 0.000158075
17186 0.00733385 0.000183749 0.0048523 0.000149461
17190 0.00627958 0.000170029 0.00457608 0.000145144
17195 0.00572252 0.000162312 0.00406967 0.000136878
17202 0.00470969 0.00014725 0.00362311 0.00012915
17207 0.00444267 0.000143014 0.00300161 0.000117552
17211 0.00355413 0.000127916 0.00291414 0.000115827
17222 0.00326409 0.000122586 0.00267475 0.000110967
17274 0.00291421 0.000115829 0.00244917 0.000106185
17285 0.00272084 0.000111921 0.00205325 9.72243e-05
17289 0.00232492 0.000103458 0.00191054 9.37846e-05
17294 0.00223284 0.000101388 0.00181846 9.14968e-05
17391 0.0020579 9.73353e-05 0.00171258 8.8793e-05
17396 0.00196582 9.51328e-05 0.0016205 8.63731e-05
17400 0.00180469 9.11506e-05 0.001487 8.27387e-05
17411 0.00168959 8.81961e-05 0.00135349 7.89371e-05
17415 0.00166197 8.74722e-05 0.00140873 8.05319e-05
17426 0.00151465 8.35054e-05 0.00155605 8.4638e-05
17430 0.00155608 8.46398e-05 0.00138111 7.97385e-05
17435 0.00141337 8.06651e-05 0.00131666 7.78557e-05
17473 0.00146401 8.20975e-05 0.00128904 7.70347e-05
17484 0.00131669 7.78573e-05 0.00117855 7.36592e-05
17488 0.00129367 7.71737e-05 0.0013719 7.94722e-05
17493 0.00142718 8.10583e-05 0.00121538 7.48013e-05
17738 0.00132589 7.81291e-05 0.0009944 6.76603e-05
17743 0.00132129 7.79933e-05 0.00113251 7.22063e-05
17747 0.0012108 7.46611e-05 0.00104964 6.95144e-05
17758 0.0012062 7.4519e-05 0.000934552 6.55927e-05
17763 0.00112793 7.20609e-05 0.00119236 7.40896e-05
17774 0.00110952 7.14702e-05 0.000920741 6.51062e-05
17778 0.00127065 7.64841e-05 0.000980589 6.71888e-05
17783 0.00119238 7.40911e-05 0.0009944 6.76603e-05
17787 0.00124763 7.57881e-05 0.000925344 6.52688e-05
17798 0.000994421 6.76618e-05 0.000962174 6.6555e-05
17802 0.00105887 6.98201e-05 0.000934552 6.55927e-05
17807 0.00103125 6.89034e-05 0.000764215 5.93146e-05
17817 0.00104046 6.92103e-05 0.000865496 6.31228e-05
17822 0.000994421 6.76618e-05 0.000879307 6.36244e-05
17826 0.000952986 6.62371e-05 0.00104504 6.93618e-05
17838 0.00101284 6.82854e-05 0.000893118 6.41222e-05
17839 0.000966798 6.67154e-05 0.000929948 6.54309e-05
17850 0.000943779 6.59164e-05 0.000851685 6.26171e-05
17854 0.00095759 6.63969e-05 0.000911533 6.47798e-05
17859 0.00102665 6.87494e-05 0.000695159 5.65712e-05
