17128 3.68304e-05 1.30215e-05 0.000464974 4.62667e-05
17133 0 0 0 0
17137 0 0 0 0
17148 0 0 0 0
17152 2.3019e-05 1.02944e-05 0.000349881 4.01342e-05
17158 0.000202567 3.05381e-05 0.00175861 8.99786e-05
17162 0.00171261 8.87949e-05 0.0036001 0.000128739
17174 0.00513784 0.000153797 0.00474642 0.000147821
17175 0.00696094 0.000179016 0.00562573 0.000160932
17186 0.0073891 0.000184439 0.00506868 0.000152757
17190 0.00639928 0.000171642 0.00486151 0.000149603
17195 0.00587445 0.000164453 0.00439654 0.000142269
17202 0.00493988 0.000150805 0.00390854 0.000134141
17207 0.00475112 0.000147896 0.00331006 0.000123444
17211 0.00389942 0.000133986 0.00329165 0.000123101
17222 0.00361398 0.000128989 0.00306607 0.000118808
17274 0.00331474 0.000123533 0.00280826 0.000113703
17285 0.00311217 0.000119699 0.00249981 0.000107277
17289 0.00264258 0.000110299 0.00226963 0.000102219
17294 0.00259194 0.000109237 0.002242 0.000101595
17391 0.00234794 0.000103968 0.00210389 9.84159e-05
17396 0.00234333 0.000103866 0.00196578 9.51308e-05
17400 0.00214997 9.94889e-05 0.00185069 9.23039e-05
17411 0.00200726 9.61302e-05 0.00164352 8.69844e-05
17415 0.00189677 9.34469e-05 0.00175861 8.99785e-05
17426 0.00183692 9.19608e-05 0.0018691 9.2762e-05
17430 0.00186914 9.2764e-05 0.00170797 8.86736e-05
17435 0.00168959 8.81961e-05 0.00156986 8.50128e-05
17473 0.00171261 8.87949e-05 0.00156526 8.48881e-05
17484 0.00154688 8.4389e-05 0.00147779 8.24821e-05
17488 0.00154227 8.42634e-05 0.00159749 8.57575e-05
17493 0.00170801 8.86754e-05 0.00153764 8.41357e-05
17738 0.00155608 8.46398e-05 0.00129824 7.73093e-05
17743 0.00151005 8.33784e-05 0.00132587 7.81274e-05
17747 0.00146861 8.22265e-05 0.00129824 7.73093e-05
17758 0.0014548 8.18389e-05 0.00120157 7.43751e-05
17763 0.00128906 7.70363e-05 0.00147319 8.23535e-05
17774 0.00129827 7.73109e-05 0.00113711 7.23529e-05
17778 0.00139955 8.027e-05 0.00112791 7.20593e-05
17783 0.00133971 7.85349e-05 0.00117394 7.35152e-05
17787 0.00139035 8.00055e-05 0.00107727 7.04231e-05
17798 0.00115555 7.29379e-05 0.00112791 7.20594e-05
17802 0.00117397 7.35168e-05 0.00107266 7.02725e-05
17807 0.00114635 7.26467e-05 0.000929948 6.54309e-05
17817 0.00116016 7.30831e-05 0.00101281 6.82839e-05
17822 0.0010865 7.07249e-05 0.0009944 6.76603e-05
17826 0.00105887 6.98201e-05 0.00113711 7.23529e-05
17838 0.00112793 7.20609e-05 0.00103123 6.89019e-05
