14397	0.049138	14397	0.04913
14410	0.051921	14410	0.051915
14432	0.049285	14432	0.049284
14448	0.047872	14448	0.04787
14535	0.048576	14535	0.048572
14549	0.051524	14549	0.051525
14563	0.045952	14563	0.045951
14575	0.047749	14575	0.047745
14592	0.048742	14592	0.048741
14605	0.048151	14605	0.048155
14618	0.048109	14618	0.048107
14630	0.051362	14630	0.051369
14643	0.048477	14643	0.048479
14655	0.04828	14655	0.048284
14688	0.045774	14688	0.045773
14705	0.050021	14705	0.050022
14718	0.047508	14718	0.047508
14731	0.051709	14731	0.051709
14759	0.053536	14759	0.053529
14771	0.048356	14771	0.048356
14888	0.045581	14888	0.045601
14900	0.051546	14900	0.051533
14912	0.045469	14912	0.045459
14955	0.048345	14955	0.048334
14968	0.0514	14968	0.051394
14981	0.048908	14981	0.048914
15102	0.047548	15127	0.040608
15127	0.040608	15139	0.047613
15139	0.047613	15172	0.050761
15172	0.050761	15200	0.049188
15200	0.049183	15234	0.043547
15234	0.043543	15246	0.046796
15246	0.046796	15258	0.048937
15258	0.048957	15272	0.049493
15272	0.049493	15285	0.043889
15285	0.043884	15297	0.046607
15309	0.051112	15309	0.051098
15320	0.056631	15320	0.056636
15333	0.052641	15333	0.052649
15345	0.049913	15345	0.049912
15448	0.050664	15448	0.050651
15466	0.051778	15466	0.051778
15488	0.050978	15488	0.050977
15500	0.044259	15500	0.044264
15512	0.05368	15512	0.053682
15524	0.049628	15524	0.049634
15540	0.054129	15540	0.054129
15552	0.050628	15552	0.05063
15564	0.049521	15564	0.049521
15577	0.050379	15577	0.050397
15591	0.04889	15591	0.048894
15603	0.046142	15603	0.046142
15615	0.049347	15615	0.049347
15628	0.046404	15628	0.046394
15667	0.049179	15667	0.049179
15679	0.050212	15679	0.050211
15691	0.051804	15691	0.0518
15703	0.047235	15703	0.047235
15715	0.05264	15715	0.05265
15727	0.046864	15727	0.046858
15740	0.049337	15740	0.049337
15752	0.050471	15752	0.050471
15764	0.047578	15764	0.047578
15778	0.050815	15778	0.050798
15790	0.050183	15790	0.050192
15802	0.046951	15802	0.046951
15818	0.051821	15818	0.051814
15830	0.051564	15830	0.05157
15842	0.048778	15842	0.048785
15854	0.048106	15854	0.048105
15867	0.049508	15867	0.049519
15879	0.050863	15879	0.050862
15891	0.047386	15891	0.047394
15904	0.048093	15904	0.048097
15943	0.055509	15943	0.055497
15955	0.044049	15955	0.044049
16097	0.050388	16097	0.050388
16109	0.049463	16109	0.049461
16121	0.052517	16121	0.052523
16133	0.050273	16133	0.050282
16145	0.052227	16145	0.052232
16157	0.054267	16157	0.054266
16169	0.049516	16169	0.049527
16181	0.041969	16181	0.041969
16193	0.047349	16193	0.047349
16193	0.047349	16205	0.049292
16205	0.049286
16205	0.049286
===========================
14077	0.052382	14077	0.052377
14083	0.046043	14083	0.046043
14089	0.047519	14089	0.047519
14095	0.044163	14095	0.044158
14127	0.046879	14127	0.046878
14133	0.04599	14133	0.04599
14139	0.04828	14139	0.048279
14145	0.049098	14145	0.049098
14152	0.045731	14152	0.045726
14158	0.050951	14158	0.050935
14166	0.051511	14166	0.051511
14174	0.05151	14174	0.051504
14182	0.047838	14182	0.047835
14188	0.047899	14188	0.047884
14194	0.050624	14194	0.050612
14200	0.053404	14200	0.053396
14206	0.049983	14206	0.049983
14212	0.04493	14212	0.04493
14224	0.044379	14224	0.044383
14230	0.048427	14230	0.048432
14238	0.04663	14238	0.04663
14244	0.045382	14244	0.045386
14250	0.047801	14250	0.047815
14256	0.050144	14256	0.050144
14356	0.054568	14356	0.054568
14362	0.045381	14362	0.04538
14368	0.047297	14368	0.047297
14375	0.046401	14375	0.046395
14397	0.047626	14397	0.047611
14403	0.050721	14403	0.050721
14410	0.052175	14410	0.052165
14416	0.051565	14416	0.051565
14432	0.050199	14432	0.050198
14440	0.048324	14440	0.048323
14448	0.047152	14448	0.047148
14460	0.04855	14460	0.04855
14535	0.046169	14535	0.046165
14543	0.051606	14543	0.0516
14549	0.05016	14549	0.05016
14556	0.052858	14556	0.052859
14563	0.043941	14563	0.043941
14569	0.048127	14569	0.048125
14575	0.047809	14575	0.047804
14583	0.04767	14583	0.047667
14592	0.051749	14592	0.051749
14599	0.045362	14599	0.045363
14605	0.049746	14605	0.049751
14612	0.046817	14612	0.04682
14618	0.047983	14618	0.047979
14624	0.0482	14624	0.048201
14630	0.053465	14630	0.053475
14636	0.049316	14636	0.049321
14643	0.048662	14643	0.048666
14649	0.048798	14649	0.048798
14655	0.050294	14655	0.050294
14662	0.044096	14662	0.044107
14688	0.047002	14688	0.047001
14698	0.044675	14698	0.044674
14705	0.051314	14705	0.051316
14712	0.048744	14712	0.048744
14718	0.048097	14718	0.048097
14725	0.046623	14725	0.046623
14731	0.051415	14731	0.051416
14753	0.052107	14753	0.052106
14759	0.054407	14759	0.054394
14765	0.052572	14765	0.052573
14771	0.046966	14771	0.046966
14777	0.047803	14777	0.047803
14888	0.048234	14888	0.04825
14894	0.041857	14894	0.041886
14900	0.053646	14900	0.053645
14906	0.049418	14906	0.049392
14912	0.042647	14912	0.042647
14918	0.048009	14918	0.047988
14955	0.046936	14955	0.046936
14962	0.049719	14962	0.049696
14968	0.052499	14968	0.052499
14975	0.050375	14975	0.050363
14981	0.05153	14981	0.051529
14988	0.046073	14988	0.046085
15102	0.047141	15102	0.047161
15127	0.047539	15119	0.047863
15133	0.034106	15127	0.047539
15139	0.041083	15133	0.034107
15145	0.053703	15139	0.041083
15172	0.054498	15145	0.053702
15185	0.04686	15172	0.054498
15200	0.048887	15185	0.046859
15206	0.049567	15200	0.048897
15234	0.045878	15206	0.049566
15240	0.041077	15234	0.045878
15246	0.046903	15240	0.041086
15252	0.046873	15246	0.046902
15258	0.044854	15252	0.046873
15264	0.053286	15258	0.04483
15272	0.049402	15264	0.05327
15278	0.049567	15272	0.049401
15285	0.04385	15278	0.049567
15291	0.043869	15285	0.043851
15297	0.046608	15291	0.043879
15309	0.052151	15309	0.05215
15314	0.049903	15314	0.049875
15320	0.057919	15320	0.057918
15326	0.05469	15326	0.0547
15333	0.05558	15333	0.055579
15339	0.049643	15339	0.04966
15345	0.047993	15345	0.047993
15351	0.051971	15351	0.051971
15448	0.048581	15448	0.048555
15457	0.052916	15457	0.052916
15466	0.045161	15466	0.04516
15472	0.058476	15472	0.058475
15488	0.048127	15488	0.048126
15494	0.053909	15494	0.053909
15500	0.045883	15500	0.045893
15506	0.042793	15506	0.042792
15512	0.054498	15512	0.054503
15518	0.052902	15518	0.052901
15524	0.047306	15524	0.047322
15534	0.051979	15534	0.051979
15540	0.053817	15540	0.053816
15546	0.054546	15546	0.054545
15552	0.051124	15552	0.051129
15558	0.050227	15558	0.050227
15564	0.055522	15564	0.055522
15570	0.043946	15570	0.043946
15577	0.051392	15577	0.051429
15583	0.049411	15583	0.04941
15591	0.046972	15591	0.046961
15597	0.050829	15597	0.050849
15603	0.048819	15603	0.048819
15609	0.043457	15609	0.043456
15615	0.04894	15615	0.04894
15622	0.049473	15622	0.049473
15628	0.049545	15628	0.049544
15634	0.042825	15634	0.042802
15667	0.049933	15667	0.049933
15673	0.048422	15673	0.048422
15679	0.048458	15679	0.048465
15685	0.051888	15685	0.051881
15691	0.055601	15691	0.055601
15697	0.048053	15697	0.048045
15703	0.046953	15703	0.046953
15709	0.047526	15709	0.047526
15715	0.051463	15715	0.051484
15721	0.053819	15721	0.053818
15727	0.045951	15727	0.045938
15734	0.047907	15734	0.047907
15740	0.046659	15740	0.046659
15746	0.05143	15746	0.05143
15752	0.051131	15752	0.051131
15758	0.049734	15758	0.049734
15764	0.043484	15764	0.043484
15770	0.051864	15770	0.051863
15778	0.04987	15778	0.049857
15784	0.051587	15784	0.051563
15790	0.052628	15790	0.052634
15796	0.047706	15796	0.047718
15802	0.045061	15802	0.045048
15812	0.049039	15812	0.04905
15818	0.050992	15818	0.050988
15824	0.05269	15824	0.052681
15830	0.052476	15830	0.052488
15836	0.050649	15836	0.050649
15842	0.04809	15842	0.048104
15848	0.049456	15848	0.049456
15854	0.047251	15854	0.04725
15860	0.048933	15860	0.048933
15867	0.051668	15867	0.051667
15873	0.047656	15873	0.047678
15879	0.052486	15879	0.052485
15885	0.049239	15885	0.049238
15891	0.05097	15891	0.05097
15897	0.043783	15897	0.043798
15904	0.04795	15904	0.04795
15910	0.048204	15910	0.048213
15943	0.060811	15943	0.060799
15949	0.050247	15949	0.050236
15955	0.046479	15955	0.046479
15961	0.041759	15961	0.041759
16097	0.049531	16097	0.049531
16103	0.0514	16103	0.0514
16109	0.045438	16109	0.045446
16115	0.053075	16115	0.053065
16121	0.05005	16121	0.050061
16127	0.055412	16127	0.055411
16133	0.048741	16133	0.048748
16139	0.051798	16139	0.051808
16145	0.053444	16145	0.053444
16151	0.051007	16151	0.051018
16157	0.054093	16157	0.054093
16163	0.054433	16163	0.054432
16169	0.048034	16169	0.048057
16175	0.051071	16175	0.051071
16181	0.044986	16181	0.044986
16187	0.038267	16187	0.038267
16193	0.04165	16193	0.041651
16193	0.04165	16199	0.05334
16199	0.05334	16205	0.049294
16199	0.05334	16211	0.04927
16205	0.049283
16205	0.049283
16211	0.04927
16211	0.04927
===========================
